Estacion,Date,Mes,Year,SO2,CO,NO,NO2,NOx,O3,C7H8,C6H6,C8H10,PM10,Ruido,PM25,PM1,CH4,Veloc,Direc,VelocMax,Temp,HRel,Pres,RSol,Precip,NH3,lat,lon,long
Puerto Valencia,1-2020,1,2020,2.48,0.03,841.12,309.15,3096.23,693.57,,,,88.68,,15.27,5.48,,13.65,9201.66,45.77,39.92,358.41,33.95,,1.87,,,,
Puerto Valencia,2-2020,2,2020,4.02,0.01,680.92,261.13,2712.39,391.23,,,,1722.4,,47.52,3.87,,6.75,10041.06,28.66,32.19,453.81,71.79,,0.01,,,,
Puerto Valencia,3-2020,3,2020,0.55,0.01,361.52,270.14,1864.89,443.24,,,,43.97,,25.09,0.26,,7.45,12391.72,28.47,29.75,301.9,35.18,,0.05,,,,
Puerto Valencia,4-2020,4,2020,0.45,0.0,150.49,278.24,1136.65,166.52,,,,2.63,,1.23,0.42,,5.4,10696.47,21.92,19.74,434.98,37.9,,0.22,,,,
Puerto Valencia,5-2020,5,2020,0.23,0.0,51.93,214.95,569.33,148.51,,,,3.74,,1.6,0.43,,7.78,11093.17,24.16,20.75,346.15,41.0,,4.02,,,,
Puerto Valencia,6-2020,6,2020,0.55,0.01,321.79,353.17,1879.01,159.92,,,,22.22,,3.39,1.21,,5.09,10262.37,18.06,26.47,388.7,18.94,,0.0,,,,
Puerto Valencia,7-2020,7,2020,0.84,0.01,138.74,131.1,793.57,227.43,,,,12.41,,2.53,0.42,,3.87,11203.72,13.81,30.96,290.75,18.8,,0.01,,,,
Puerto Valencia,8-2020,8,2020,0.26,0.0,85.8,144.05,613.74,374.09,,,,8.67,,4.08,,,3.11,12085.87,10.05,34.15,359.9,34.43,,0.12,,,,
Puerto Valencia,9-2020,9,2020,0.27,0.01,356.96,322.57,2032.88,650.28,,,,77.83,,27.38,14.79,,3.42,8772.19,13.37,26.82,544.04,21.65,,0.02,,,,
Puerto Valencia,10-2020,10,2020,1.11,0.01,542.01,331.24,2529.77,611.26,,,,15.75,,8.34,,,4.18,9162.48,16.92,18.91,506.49,32.23,,0.02,,,,
Puerto Valencia,11-2020,11,2020,1.88,0.01,762.69,342.62,3018.25,550.37,,,,93.32,,51.72,,,4.37,9870.45,19.73,28.85,292.5,58.1,,1.35,,,,
Puerto Valencia,12-2020,12,2020,4.74,0.02,1215.0,392.22,4677.98,608.73,,,,62.29,,33.87,,,4.24,8811.8,18.39,29.62,334.06,37.1,,0.0,,,,
Puerto Valencia,1-2021,1,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,2-2021,2,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,3-2021,3,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,4-2021,4,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,5-2021,5,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,6-2021,6,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,7-2021,7,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,8-2021,8,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,9-2021,9,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,10-2021,10,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,11-2021,11,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,12-2021,12,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,1-2022,1,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,2-2022,2,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,3-2022,3,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,4-2022,4,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,5-2022,5,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,6-2022,6,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,7-2022,7,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,8-2022,8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,9-2022,9,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,10-2022,10,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,11-2022,11,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,12-2022,12,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Valencia,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
Nazaret Meteo,1-2017,1,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2017,2,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2017,3,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2017,4,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2017,5,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2017,6,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2017,7,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2017,8,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2017,9,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2017,10,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2017,11,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2017,12,2017,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,1-2018,1,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2018,2,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2018,3,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2018,4,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2018,5,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2018,6,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2018,7,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2018,8,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2018,9,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2018,10,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2018,11,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2018,12,2018,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,1-2019,1,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2019,2,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2019,3,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2019,4,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2019,5,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2019,6,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2019,7,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2019,8,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2019,9,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2019,10,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2019,11,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2019,12,2019,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,1-2020,1,2020,,,,,,,,,,,,,,,9.0,8672.28,33.8,40.74,341.3,29.68,,1.11,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2020,2,2020,,,,,,,,,,,,,,,5.36,10970.1,20.84,31.84,409.12,69.5,,0.01,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2020,3,2020,,,,,,,,,,,,,,,5.66,13523.23,18.39,28.78,276.76,35.62,,0.18,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2020,4,2020,,,,,,,,,,,,,,,3.9,11454.16,14.67,20.65,358.44,46.45,,0.65,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2020,5,2020,,,,,,,,,,,,,,,3.82,11611.06,13.42,21.22,209.25,52.46,,0.04,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2020,6,2020,,,,,,,,,,,,,,,3.48,11868.34,12.81,26.22,255.6,24.22,,0.0,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2020,7,2020,,,,,,,,,,,,,,,3.91,12785.39,13.28,32.3,167.91,20.56,,0.03,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2020,8,2020,,,,,,,,,,,,,,,2.81,13275.13,9.17,35.71,225.39,32.07,,1.14,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2020,9,2020,,,,,,,,,,,,,,,2.65,10330.71,10.3,27.96,367.76,20.37,,0.12,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2020,10,2020,,,,,,,,,,,,,,,3.6,9860.36,14.14,19.11,348.39,30.13,,0.01,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2020,11,2020,,,,,,,,,,,,,,,3.55,10016.94,14.7,31.25,277.03,69.77,,0.0,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2020,12,2020,,,,,,,,,,,,,,,5.19,8532.96,21.64,32.69,378.78,55.51,,0.1,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,1-2021,1,2021,,,,,,,,,,,,,,,9.31,8511.13,33.73,35.2,275.59,37.32,,0.88,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2021,2,2021,,,,,,,,,,,,,,,3.88,13584.66,16.53,25.37,268.72,60.2,,0.05,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2021,3,2021,,,,,,,,,,,,,,,2.47,12809.27,9.94,28.0,322.15,38.06,,0.09,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2021,4,2021,,,,,,,,,,,,,,,2.65,12683.34,10.15,25.1,238.96,24.24,,0.47,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2021,5,2021,,,,,,,,,,,,,,,3.19,11995.73,11.95,27.59,310.82,14.79,,0.02,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2021,6,2021,,,,,,,,,,,,,,,2.37,12273.44,9.26,33.11,307.86,23.59,,0.04,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2021,7,2021,,,,,,,,,,,,,,,2.73,13798.8,9.93,38.29,258.41,19.21,,0.33,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2021,8,2021,,,,,,,,,,,,,,,3.55,13762.6,14.25,38.27,161.73,16.87,,2.12,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2021,9,2021,,,,,,,,,,,,,,,3.93,13968.98,15.65,32.36,207.47,21.91,,0.59,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2021,10,2021,,,,,,,,,,,,,,,4.03,10646.68,15.67,22.96,183.15,25.0,,0.21,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2021,11,2021,,,,,,,,,,,,,,,2.94,10201.13,12.94,32.59,285.18,32.54,,0.46,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2021,12,2021,,,,,,,,,,,,,,,4.35,9794.75,17.31,34.37,301.52,36.01,,0.01,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,1-2022,1,2022,,,,,,,,,,,,,,,1.49,11453.45,7.1,45.65,315.48,41.86,,0.02,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2022,2,2022,,,,,,,,,,,,,,,2.83,11359.59,11.77,37.53,425.41,26.36,,1.11,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2022,3,2022,,,,,,,,,,,,,,,19.21,10612.22,55.95,29.93,275.98,36.95,,0.3,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2022,4,2022,,,,,,,,,,,,,,,4.61,12412.28,18.85,29.88,304.15,27.55,,0.37,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2022,5,2022,,,,,,,,,,,,,,,2.68,12371.6,10.02,25.95,239.42,23.8,,0.0,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2022,6,2022,,,,,,,,,,,,,,,2.49,12632.33,8.5,38.5,283.85,18.75,,0.01,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2022,7,2022,,,,,,,,,,,,,,,2.28,12243.33,8.21,42.05,222.29,10.58,,0.02,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2022,8,2022,,,,,,,,,,,,,,,2.57,11141.35,9.7,41.08,305.86,25.94,,0.02,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2022,9,2022,,,,,,,,,,,,,,,2.26,11570.66,8.4,26.68,239.16,811.68,,0.09,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2022,10,2022,,,,,,,,,,,,,,,1.68,11593.54,5.86,21.17,192.67,19.0,,0.23,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2022,11,2022,,,,,,,,,,,,,,,3.99,7325.05,17.26,28.07,301.86,30.37,,0.65,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2022,12,2022,,,,,,,,,,,,,,,2.68,8405.52,10.69,31.75,241.4,69.44,,0.01,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,1-2023,1,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,2-2023,2,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,3-2023,3,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,4-2023,4,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,5-2023,5,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,6-2023,6,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,7-2023,7,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,8-2023,8,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,9-2023,9,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,10-2023,10,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,11-2023,11,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Nazaret Meteo,12-2023,12,2023,,,,,,,,,,,,,,,,,,,,,,,,39.44850984378533,,-0.33329781812147613
Puerto llit antic Turia,1-2017,1,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2017,2,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2017,3,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2017,4,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2017,5,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2017,6,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2017,7,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2017,8,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2017,9,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2017,10,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2017,11,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2017,12,2017,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2018,1,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2018,2,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2018,3,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2018,4,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2018,5,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2018,6,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2018,7,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2018,8,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2018,9,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2018,10,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2018,11,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2018,12,2018,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2019,1,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2019,2,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2019,3,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2019,4,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2019,5,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2019,6,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2019,7,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2019,8,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2019,9,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2019,10,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2019,11,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2019,12,2019,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2020,1,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2020,2,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2020,3,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2020,4,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2020,5,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2020,6,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2020,7,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2020,8,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2020,9,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2020,10,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2020,11,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2020,12,2020,,,,,,,,,,,,,,,,,,,,,,,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2021,1,2021,2.08,0.01,93.96,142.23,627.3,432.22,,,,75.03,,25.04,,,1.09,9649.86,3.24,32.04,382.03,34.43,,8.69,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2021,2,2021,0.71,0.01,121.63,139.18,727.85,300.73,,,,101.36,,61.93,,,1.41,10069.95,4.62,29.94,298.34,20.69,,0.01,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2021,3,2021,2.1,0.01,104.81,361.84,1087.05,537.97,,,,81.65,,40.65,,,1.09,5922.39,3.5,36.28,292.67,25.75,,0.13,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2021,4,2021,3.76,0.01,101.28,259.08,904.04,435.42,,,,85.68,,22.17,,,0.63,6202.93,2.11,41.49,207.86,17.43,,0.0,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2021,5,2021,1.75,0.01,130.29,249.22,982.47,399.13,,,,48.13,,18.06,,,0.95,9345.56,3.47,46.16,282.89,11.08,,0.0,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2021,6,2021,3.09,0.01,149.84,139.44,793.66,579.58,,,,107.84,,26.84,,,0.76,10730.08,2.16,43.47,428.01,33.95,,0.0,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,7-2021,7,2021,0.93,0.01,98.5,167.2,630.72,496.45,,,,74.84,,17.39,,,0.97,12599.99,2.54,19.15,298.12,22.36,,0.01,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,8-2021,8,2021,0.95,0.01,247.02,175.31,1076.98,434.92,,,,166.89,,28.25,,,0.99,13035.13,2.78,16.85,386.85,8.29,,1.47,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,9-2021,9,2021,1.19,0.01,151.24,177.19,806.58,443.33,,,,108.66,,27.02,,,1.21,13144.49,3.72,18.09,193.82,9.93,,2.15,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,10-2021,10,2021,7.59,0.01,411.41,391.12,2238.17,536.47,,,,261.5,,132.4,,,1.03,8410.12,3.31,12.21,150.25,21.4,,0.41,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,11-2021,11,2021,4.62,0.01,304.72,352.86,1746.66,480.27,,,,105.38,,20.83,,,0.82,7806.3,2.97,24.66,257.28,40.04,,0.56,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,12-2021,12,2021,2.8,0.01,690.95,419.15,3128.62,678.1,,,,218.22,,93.88,,,1.29,6795.39,4.91,25.69,258.48,39.51,,0.0,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,1-2022,1,2022,1.86,0.02,873.71,597.79,4329.42,828.33,,,,240.2,,95.29,,,1.03,10511.85,2.77,43.09,256.1,77.62,,0.02,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,2-2022,2,2022,1.66,0.01,625.89,407.34,2958.56,783.1,,,,164.68,,65.24,,,1.28,10499.94,3.55,33.86,357.91,42.26,,1.28,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,3-2022,3,2022,0.69,0.01,397.28,420.34,2100.07,914.67,,,,312.74,,89.47,,,2.88,16176.12,10.25,28.07,221.7,51.8,,10.65,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,4-2022,4,2022,1.58,0.01,291.92,386.24,1805.05,965.88,,,,143.6,,57.6,,,1.57,12764.72,5.33,24.84,246.08,36.39,,0.83,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,5-2022,5,2022,2.3,0.01,557.47,411.41,2818.0,858.63,,,,319.81,,61.69,,,1.17,11903.74,3.2,23.31,191.45,33.54,,0.0,,39.450455713695206,,-0.3290355892314529
Puerto llit antic Turia,6-2022,6,2022,2.44,0.01,495.7,465.22,2816.3,774.62,,,,136.84,,26.54,,,1.16,12456.43,2.98,37.41,235.6,48.0,,0.02,,39.450455713695206,,-0.3290355892314529
